id,key,value,type 
2908410201,city,成都市,addr
2908410201,street,盐道街,addr
2908410201,housenumber,2号,addr
2908412123,name,解放军452医院,regular
2908412123,amenity,hospital,regular
2908421771,name,繁江小学,regular
2908421771,amenity,school,regular
2908424265,amenity,police,regular
2908424267,name,高墙村,regular
2908424268,name,新繁镇人民政府,regular
2908424268,office,government,regular
2908424575,name,繁江中学,regular
2908424575,amenity,school,regular
2908424576,name,新都二中,regular
2908424576,amenity,school,regular
2908424577,name,新农小学,regular
2908424577,amenity,school,regular
2908429853,name,新繁镇,regular
2908429853,place,town,regular
2908459313,name,新都区第二人民医院,regular
2908459313,amenity,hospital,regular
2908459313,emergency,yes,regular
2908459314,name,新繁镇卫生院,regular
2908459314,amenity,hospital,regular
2908459314,emergency,no,regular
2908578755,name,新繁邮电局,regular
2908578755,amenity,post_office,regular
2908615487,name,骄子小学,regular
2908615487,amenity,school,regular
2908615488,name,三幼,regular
2908615488,amenity,kindergarten,regular
2910460399,name,大韩民国驻成都总领事馆,regular
2910460399,amenity,embassy,regular
2910460399,country,KR,regular
2911038745,name,澳大利亚驻成都总领事馆,regular
2911038745,amenity,embassy,regular
2911038745,country,AU,regular
2911038746,name,巴基斯坦伊斯兰共和国驻成都总领事馆,regular
2911038746,amenity,embassy,regular
2911038746,country,PK,regular
2911038746,en,Consulate General of the Islamic Republic of Pakistan in Chengdu,name
2911038746,ru,Консульство Посольства республики Пакистан,name
2911038746,city,Chengdu,addr
2911038746,country,CN,addr
2911038746,district,Jinjiang District,addr
2911038746,housenumber,7,addr
2911038748,name,法兰西共和国驻成都总领事馆,regular
2911038748,amenity,embassy,regular
2911038748,country,FR,regular
2911038748,city,成都,addr
2911038748,street,总府路,addr
2911038748,description,"法兰西共和国驻成都总领事馆
Consulate General of the Republic of France in Chengdu

办公处: 成都市锦江区总府路2号时代广场30楼
CHANCERY: 30F，Times Plaza，Zongfu Road， Chengdu 
电话(TEL): 028-66666060
传真(FAX): 028-66666103
领区: 四川，重庆，贵州，云南 
DISTRICT: Sichuan, Chongqing, Guizhou, Yunnan,",regular
2911038748,housenumber,2号时代广场30楼,addr
2915973120,name,新繁幼儿园,regular
2915973120,amenity,kindergarten,regular
2916997790,name,星巴克,regular
2916997790,amenity,cafe,regular
2916997790,cuisine,italian,regular
2916997790,smoking,no,regular
2916997790,internet_access,yes,regular
2917003920,name,星巴克,regular
2917003920,amenity,cafe,regular
2917003920,cuisine,italian,regular
2917003920,smoking,no,regular
2917003920,internet_access,yes,regular
2917006505,name,成都七中育才学校（新校区）,regular
2917006505,amenity,school,regular
2919864227,name,中国石化,regular
2919864227,amenity,fuel,regular
2919864228,name,中国石油,regular
2919864228,amenity,fuel,regular
2919896651,highway,traffic_signals,regular
2919896651,crossing,traffic_signals,regular
2929569544,name,Luodai Bus Station,regular
2929569544,highway,bus_stop,regular
2929569544,zh,洛带汽车站,name
2933908313,name,西华大学图书馆,regular
2933908313,amenity,library,regular
2952464889,layer,-1,regular
2978789663,name,三教,regular
2978789663,building,house,regular
2978801373,name,一教,regular
2978801373,building,house,regular
2978806726,name,行政楼,regular
2978806726,building,house,regular
2978816146,name,三食堂,regular
2978816146,amenity,restaurant,regular
2978820407,name,帽牌货冒菜,regular
2978820407,amenity,restaurant,regular
2981056891,tourism,hotel,regular
2981056892,amenity,restaurant,regular
2981056893,amenity,restaurant,regular
2981056899,shop,convenience,regular
2981056899,en,wowo,name
2981056902,en,Super 8,name
2981056902,tourism,hotel,regular
2981056903,en,Rest Posthouse,name
2981056903,tourism,hotel,regular
2981056911,amenity,post_office,regular
2981056912,amenity,atm,regular
2981056915,shop,convenience,regular
2981319483,amenity,parking,regular
2981319497,amenity,atm,regular
2981319498,tourism,hotel,regular
2981320495,name,天河路,regular
2981320495,subway,yes,regular
2981320495,en,Tianhe Road,name
2981320495,railway,station,regular
2981320495,public_transport,station,regular
2981320496,name,百草路,regular
2981320496,subway,yes,regular
2981320496,en,Baicao Road,name
2981320496,railway,station,regular
2981320496,public_transport,station,regular
2981320497,name,迎宾大道,regular
2981320497,subway,yes,regular
2981320497,en,Yingbin Avenue,name
2981320497,railway,station,regular
2981320497,public_transport,station,regular
2981320498,name,金周路,regular
2981320498,subway,yes,regular
2981320498,en,Jinzhou Road,name
2981320498,railway,station,regular
2981320498,public_transport,station,regular
2981320499,name,金科北路,regular
2981320499,subway,yes,regular
2981320499,en,Jinke Road North,name
2981320499,railway,station,regular
2981320499,public_transport,station,regular
3028862094,name,李婆婆味道鸡,regular
3028862094,amenity,restaurant,regular
3030996375,source,Bing,regular
3030996375,railway,switch,regular
3034003188,name,木牛流马,regular
3034003188,tourism,viewpoint,regular
3034003189,name,Jinli a street,regular
3034003189,zh,錦裡小食街,name
3034003189,tourism,viewpoint,regular
3036529154,name,Chengdu Henry`s International Youth Hostel 成都亨睿国际青年旅舍,regular
3036529154,note,1.5 kilometers far from the Chengdu north train station,regular
3036529154,phone,028-66821215,regular
3036529154,source,www.booking.com,regular
3036529154,city,成都市,addr
3036529154,street,二环路北三段,addr
3036529154,housenumber,114号,addr
3043348400,highway,crossing,regular
3043348400,crossing,zebra,regular
3043348402,highway,crossing,regular
3043348402,crossing,zebra,regular
3043348409,highway,crossing,regular
3043348409,crossing,zebra,regular
3043348410,highway,crossing,regular
3043348410,crossing,zebra,regular
3043348411,highway,crossing,regular
3043348411,crossing,zebra,regular
3043348413,crossing,zebra,regular
3043348413,highway,crossing,regular
3051683296,highway,motorway_junction,regular
3051683325,barrier,toll_booth,regular
3051683331,barrier,toll_booth,regular
3051685955,barrier,toll_booth,regular
3051685974,barrier,toll_booth,regular
3051686007,barrier,toll_booth,regular
3051686010,highway,motorway_junction,regular
3051686010,name,羊马,regular
3051686010,en,Yangma,name
3069423045,highway,motorway_junction,regular
3069423048,highway,motorway_junction,regular
3070069509,car,yes,regular
3070069509,name,Tesla Supercharger Chengdu Jinjiang,regular
3070069509,access,customers,regular
3070069509,amenity,charging_station,regular
3070069509,bicycle,no,regular
3070069509,capacity,2,regular
3070069509,operator,Tesla Motors Inc.,regular
3070069509,opening_hours,24/7,regular
3071377569,name,牛王庙,regular
3071377569,subway,yes,regular
3071377569,en,Niuwangmiao,name
3071377569,railway,station,regular
3071377569,public_transport,station,regular
3071377571,name,东门大桥,regular
3071377571,subway,yes,regular
3071377571,en,Dongmen Bridge,name
3071377571,railway,station,regular
3071377571,public_transport,station,regular
3071382612,name,牛市口,regular
3071382612,subway,yes,regular
3071382612,en,Niushikou,name
3071382612,railway,station,regular
3071382612,public_transport,station,regular
3071382614,name,东大路,regular
3071382614,subway,yes,regular
3071382614,en,Dongda Road,name
3071382614,railway,station,regular
3071382614,public_transport,station,regular
3071394226,name,成都东客站,regular
3071394226,subway,yes,regular
3071394226,en,East Railway Station,name
3071394226,railway,station,regular
3071394226,public_transport,station,regular
3071394227,name,成渝立交,regular
3071394227,subway,yes,regular
3071394227,en,Chengyu Flyover,name
3071394227,railway,station,regular
3071394227,public_transport,station,regular
3076222632,name,塔子山公园,regular
3076222632,subway,yes,regular
3076222632,en,Tazishan Park,name
3076222632,railway,station,regular
3076222632,public_transport,station,regular
3076243883,name,惠王陵,regular
3076243883,subway,yes,regular
3076243883,en,Huiwangling,name
3076243883,railway,station,regular
3076243883,public_transport,stop_position,regular
3076243914,name,洪河,regular
3076243914,subway,yes,regular
3076243914,en,Honghe,name
3076243914,railway,station,regular
3076243914,public_transport,stop_position,regular
3076243916,name,成都行政学院,regular
3076243916,subway,yes,regular
3076243916,en,Chengdu Institute of Public Administration,name
3076243916,railway,station,regular
3076243916,public_transport,stop_position,regular
3081170533,name,Hanhan's Cafe,regular
3081170533,amenity,cafe,regular
3081175852,shop,department_store,regular
3085278690,name,Intercontinental Chengdu Global Center,regular
3085278690,email,rsvn.icgc@ihg-etghotels.com,regular
3085278690,phone,+86 28 6275 8888;0800 181 6068,regular
3085278690,stars,5,regular
3085278690,tourism,hotel,regular
3085278690,website,http://www.ihg.com/intercontinental/hotels/gb/en/chengdu/ctuic/hoteldetail,regular
3085278690,wheelchair,yes,regular
3085278690,internet_access,yes,regular
3085278690,fee,no,internet_access
3085289785,city,Chengdu,addr
3085289785,street,Century City Boulevard,addr
3085289785,country,CN,addr
3085289785,postcode,610041,addr
3085289785,housenumber,88,addr
3085289786,name,Intercontinental Century City Chengdu,regular
3085289786,email,rsvn.icchengdu@ihg-etghotels.com,regular
3085289786,phone,+86-28-85349999;0800 181 6068,regular
3085289786,stars,5,regular
3085289786,tourism,hotel,regular
3085289786,website,http://www.ihg.com/intercontinental/hotels/gb/en/chengdu/ctuha/hoteldetail,regular
3085289786,wheelchair,yes,regular
3085289786,internet_access,yes,regular
3085289786,fee,no,internet_access
3085338935,crossing,zebra,regular
3085338935,highway,crossing,regular
3089077822,name,中国共青团成都市委员会,regular
3089077822,office,political_party,regular
3089077848,name,1幢,regular
3089077848,building,house,regular
3089077848,levels,7,building
3089082541,name,孙中山像,regular
3089082541,historic,memorial,regular
3092055783,car,yes,regular
3092055783,name,Tesla Supercharger Chengdu Yanlord Landmark,regular
3092055783,access,customers,regular
3092055783,amenity,charging_station,regular
3092055783,bicycle,no,regular
3092055783,capacity,4,regular
3092055783,operator,Tesla Motors Inc.,regular
3092055783,opening_hours,24/7,regular
3096606612,name,御素阁 Caidie New Vegetarian Concept,regular
3096606612,note,"9/F, Qunguang Square, 8 South Chunxi Road (Chicony Plaza )",regular
3096606612,amenity,restaurant,regular
3096606612,cuisine,regional,regular
3096606612,en,Caidie New Vegetarian Concept,name
3096606612,zh,御素阁,name
3096606612,smoking,no,regular
3096606612,capacity,100,regular
3096606612,city,成都,addr
3096606612,vegan,yes,diet
3096606612,restaurant,yes,regular
3096606612,street,锦江区 春熙路 - 群光广场,addr
3096606612,vegetarian,only,diet
3112098990,name,No. 1 Red Panda Enclosure,regular
3112098990,note,Tagged as per http://wiki.openstreetmap.org/wiki/Tag:tourism%3Dzoo#Animal,regular
3112098990,tourism,attraction,regular
3112098991,name,No. 14 Enclosure,regular
3112098991,note,Tagged as per http://wiki.openstreetmap.org/wiki/Tag:tourism%3Dzoo#Animal,regular
3112098991,tourism,attraction,regular
3112098992,name,Panda Story Cinema,regular
3112098992,amenity,cinema,regular
3112098993,name,Veterinary Hospital,regular
3112098993,amenity,veterinary,regular
3112098994,amenity,toilets,regular
3112098995,name,amusement park,regular
3112098995,tourism,theme_park,regular
3112098996,amenity,toilets,regular
3112099000,amenity,post_office,regular
3112099001,amenity,toilets,regular
3112099011,amenity,toilets,regular
3112099356,amenity,toilets,regular
3112099374,amenity,toilets,regular
3112099389,amenity,toilets,regular
3112099417,amenity,toilets,regular
3112099431,amenity,toilets,regular
3112099435,name,shop,regular
3112099435,shop,yes,regular
3112424581,amenity,toilets,regular
3113656951,name,Adult Panda Enclosure,regular
3113656951,note,Tagged as per http://wiki.openstreetmap.org/wiki/Tag:tourism%3Dzoo#Animal,regular
3113656951,tourism,attraction,regular
3113656952,name,Giant Panda Cub Enclosure,regular
3113656952,note,Tagged as per http://wiki.openstreetmap.org/wiki/Tag:tourism%3Dzoo#Animal,regular
3113656952,tourism,attraction,regular
3113656953,name,大熊猫博物馆,regular
3113656953,en,Giant Panda Museum,name
3113656953,zh,大熊猫博物馆,name
3113656953,tourism,museum,regular
3113656954,name,No. 1 House for Giant Pandas,regular
3113656954,note,Tagged as per http://wiki.openstreetmap.org/wiki/Tag:tourism%3Dzoo#Animal,regular
3113656954,tourism,attraction,regular
3113656955,name,No. 2 Red Panda Enclosure,regular
3113656955,note,Tagged as per http://wiki.openstreetmap.org/wiki/Tag:tourism%3Dzoo#Animal,regular
3113656955,tourism,attraction,regular
3113656956,name,Red Panda Nursery Facility,regular
3113656956,note,Tagged as per http://wiki.openstreetmap.org/wiki/Tag:tourism%3Dzoo#Animal,regular
3113656956,tourism,attraction,regular
3113656957,name,Sub-adult Panda Enclosure,regular
3113656957,note,Tagged as per http://wiki.openstreetmap.org/wiki/Tag:tourism%3Dzoo#Animal,regular
3113656957,tourism,attraction,regular
3113656958,name,Sunshine Nursery House,regular
3113656958,note,Tagged as per http://wiki.openstreetmap.org/wiki/Tag:tourism%3Dzoo#Animal,regular
3113656958,tourism,attraction,regular
3113656959,name,游客服务中心,regular
3113656959,en,Tourist Service Center,name
3113656959,zh,游客服务中心,name
3113656959,tourism,information,regular
3113656959,information,office,regular
3113656971,amenity,toilets,regular
3113656986,amenity,toilets,regular
3113656993,amenity,toilets,regular
3126696725,barrier,toll_booth,regular
3126696726,barrier,toll_booth,regular
3126696727,barrier,toll_booth,regular
3164596398,name,Mike's Pizza Kitchen,regular
3164596398,amenity,restaurant,regular
3164596398,cuisine,pizza,regular
3164596398,website,mikespizzakitchen.com,regular
3164596398,alt_name,Mike's Pizza,regular
3164596398,city,Chengdu,addr
3164596398,street,Tongzilin South Road,addr
3164596398,postcode,610041,addr
3164596398,housename,Singapore Garden,addr
3164596398,housenumber,9-10,addr
3176061562,amenity,bus_station,regular
3176235433,highway,bus_stop,regular
3176235433,local_ref,五桂桥公交场站,regular
3190578144,amenity,fuel,regular
3190581371,highway,motorway_junction,regular
3190581845,amenity,fuel,regular
3190913739,barrier,toll_booth,regular
3190913756,barrier,toll_booth,regular
3190913758,barrier,toll_booth,regular
3190913868,barrier,toll_booth,regular
3190913869,barrier,toll_booth,regular
3190914007,barrier,toll_booth,regular
3190914008,barrier,toll_booth,regular
3195094191,name,八里,regular
3195094191,railway,station,regular
3195094192,name,石板滩,regular
3195094192,railway,station,regular
3195094193,name,龙潭寺火车站,regular
3195094193,railway,station,regular
3196147544,railway,level_crossing,regular
3199773036,barrier,toll_booth,regular
3199773037,barrier,toll_booth,regular
3199773893,railway,switch,regular
3199773895,railway,switch,regular
3199773898,railway,switch,regular
3199773901,railway,switch,regular
3199773904,railway,switch,regular
3199773907,railway,switch,regular
3199773908,railway,switch,regular
3199773909,railway,railway_crossing,regular
3199773910,railway,switch,regular
3199773911,railway,switch,regular
3199773923,railway,switch,regular
3199773932,railway,buffer_stop,regular
3199773957,railway,buffer_stop,regular
3199773964,railway,buffer_stop,regular
3199774244,power,tower,regular
3199774681,barrier,toll_booth,regular
3199774682,barrier,toll_booth,regular
3199884039,amenity,fuel,regular
3199885076,barrier,toll_booth,regular
3199885118,barrier,toll_booth,regular
3200831533,name,7-Eleven,regular
3200831533,shop,convenience,regular
3200831533,city,成都,addr
3200831533,street,锦城大道,addr
3200831533,housenumber,776,addr
3200842601,name,德克士馨意餐厅,regular
3200842601,amenity,fast_food,regular
3200842601,cuisine,burger,regular
3200842601,city,成都,addr
3200842601,street,北大街,addr
3200842601,postcode,610041,addr
3200842601,housenumber,100附1,addr
3200843321,name,红灯笼,regular
3200843321,amenity,restaurant,regular
3200843321,cuisine,asian,regular
3200843321,city,成都,addr
3200843321,street,家园路,addr
3200843321,postcode,610041,addr
3200843321,housenumber,6,addr
3200845709,name,伊藤洋华堂旗舰店 Ito-Yokado,regular
3200845709,shop,mall,regular
3203414190,name,武侯区人民医院,regular
3203414190,amenity,hospital,regular
3203907962,power,tower,regular
3203907962,source,Bing,regular
3203907963,power,tower,regular
3203907963,source,Bing,regular
3203907964,power,tower,regular
3203907964,source,Bing,regular
3203907965,power,tower,regular
3203907965,source,Bing,regular
3203907966,power,tower,regular
3203907966,source,Bing,regular
3203907967,power,tower,regular
3203907967,source,Bing,regular
3203907970,power,tower,regular
3203907970,source,Bing,regular
3203907973,power,tower,regular
3203907973,source,Bing,regular
3203907974,power,tower,regular
3203907974,source,Bing,regular
3203907975,power,tower,regular
3203907975,source,Bing,regular
3203907976,power,tower,regular
3203907976,source,Bing,regular
3203907977,power,tower,regular
3203907977,source,Bing,regular
3203907978,power,tower,regular
3203907978,source,Bing,regular
3203907979,power,tower,regular
3203907979,source,Bing,regular
3203907980,power,tower,regular
3203907980,source,Bing,regular
3203907981,power,tower,regular
3203907981,source,Bing,regular
3203907982,power,tower,regular
3203907982,source,Bing,regular
3203907983,power,tower,regular
3203907983,source,Bing,regular
3203907984,power,tower,regular
3203907984,source,Bing,regular
3203907985,power,tower,regular
3203907985,source,Bing,regular
3203907986,power,tower,regular
3203907986,source,Bing,regular
3203907987,power,tower,regular
3203907987,source,Bing,regular
3203907988,power,tower,regular
3203907988,source,Bing,regular
3203907989,power,tower,regular
3203907989,source,Bing,regular
3203907990,power,tower,regular
3203907990,source,Bing,regular
3203907991,power,tower,regular
3203907991,source,Bing,regular
3203907992,power,tower,regular
3203907992,source,Bing,regular
3203907993,power,tower,regular
3203907993,source,Bing,regular
3203927562,power,tower,regular
3203927562,source,Bing,regular
3203927563,power,tower,regular
3203927563,source,Bing,regular
3203927564,power,tower,regular
3203927564,source,Bing,regular
3203927565,power,tower,regular
3203927565,source,Bing,regular
3203927566,power,tower,regular
3203927566,source,Bing,regular
3203927567,power,tower,regular
3203927567,source,Bing,regular
3203927568,power,tower,regular
3203927568,source,Bing,regular
3203927569,power,tower,regular
3203927569,source,Bing,regular
3203927570,power,tower,regular
3203927570,source,Bing,regular
3203927571,power,tower,regular
3203927571,source,Bing,regular
3203927574,power,tower,regular
3203927574,source,Bing,regular
3203927575,power,tower,regular
3203927575,source,Bing,regular
3203927576,power,tower,regular
3203927576,source,Bing,regular
3203927577,power,tower,regular
3203927577,source,Bing,regular
3203927578,power,tower,regular
3203927578,source,Bing,regular
3203927579,power,tower,regular
3203927579,source,Bing,regular
3203927580,power,tower,regular
3203927580,source,Bing,regular
3203927581,power,tower,regular
3203927581,source,Bing,regular
3203927582,power,tower,regular
3203927582,source,Bing,regular
3203927583,power,tower,regular
3203927583,source,Bing,regular
3203927584,power,tower,regular
3203927584,source,Bing,regular
3203927585,power,tower,regular
3203927585,source,Bing,regular
3203927586,power,tower,regular
3203927586,source,Bing,regular
3203927587,power,tower,regular
3203927587,source,Bing,regular
3203927588,power,tower,regular
3203927588,source,Bing,regular
3203927589,power,tower,regular
3203927589,source,Bing,regular
3203927590,power,tower,regular
3203927590,source,Bing,regular
3203927591,power,tower,regular
3203927591,source,Bing,regular
3203969261,power,tower,regular
3203969261,source,Bing,regular
3203969262,power,tower,regular
3203969262,source,Bing,regular
3203969263,power,tower,regular
3203969263,source,Bing,regular
3203969264,power,tower,regular
3203969264,source,Bing,regular
3203969265,power,tower,regular
3203969265,source,Bing,regular
3203969266,power,tower,regular
3203969266,source,Bing,regular
3203969267,power,tower,regular
3203969267,source,Bing,regular
3203969268,power,tower,regular
3203969268,source,Bing,regular
3203969269,power,tower,regular
3203969269,source,Bing,regular
3203969270,power,tower,regular
3203969270,source,Bing,regular
3203969271,power,tower,regular
3203969271,source,Bing,regular
3203969272,power,tower,regular
3203969272,source,Bing,regular
3203969273,power,tower,regular
3203969273,source,Bing,regular
3203969274,power,tower,regular
3203969274,source,Bing,regular
3203969275,power,tower,regular
3203969275,source,Bing,regular
3203969276,power,tower,regular
3203969276,source,Bing,regular
3203969277,power,tower,regular
3203969277,source,Bing,regular
3203969278,power,tower,regular
3203969278,source,Bing,regular
3203969279,power,tower,regular
3203969279,source,Bing,regular
3203969280,power,tower,regular
3203969280,source,Bing,regular
3203969281,power,tower,regular
3203969281,source,Bing,regular
3203969282,power,tower,regular
3203969282,source,Bing,regular
3203969283,power,tower,regular
3203969283,source,Bing,regular
3203969284,power,tower,regular
3203969284,source,Bing,regular
3203969285,power,tower,regular
3203969285,source,Bing,regular
3203969286,power,tower,regular
3203969286,source,Bing,regular
3203969287,power,tower,regular
3203969287,source,Bing,regular
3203969288,power,tower,regular
3203969288,source,Bing,regular
3203969289,power,tower,regular
3203969289,source,Bing,regular
3203969290,power,tower,regular
3203969290,source,Bing,regular
3203969291,power,tower,regular
3203969291,source,Bing,regular
3203969292,power,tower,regular
3203969292,source,Bing,regular
3203969361,power,tower,regular
3203969361,source,Bing,regular
3203969362,power,tower,regular
3203969362,source,Bing,regular
3203969363,power,tower,regular
3203969363,source,Bing,regular
3203969364,power,tower,regular
3203969364,source,Bing,regular
3203969365,power,tower,regular
3203969365,source,Bing,regular
3203969366,power,tower,regular
3203969366,source,Bing,regular
3203969367,power,tower,regular
3203969367,source,Bing,regular
3203969368,power,tower,regular
3203969368,source,Bing,regular
3203969369,power,tower,regular
3203969369,source,Bing,regular
3203969370,power,tower,regular
3203969370,source,Bing,regular
3203969371,power,tower,regular
3203969371,source,Bing,regular
3203969372,power,tower,regular
3203969372,source,Bing,regular
3203969373,power,tower,regular
3203969373,source,Bing,regular
3203969374,power,tower,regular
3203969374,source,Bing,regular
3203969375,power,tower,regular
3203969375,source,Bing,regular
3203969376,power,tower,regular
3203969376,source,Bing,regular
3203969377,power,tower,regular
3203969377,source,Bing,regular
3203969378,power,tower,regular
3203969378,source,Bing,regular
3203969379,power,tower,regular
3203969379,source,Bing,regular
3203969461,power,tower,regular
3203969461,source,Bing,regular
3203969462,power,tower,regular
3203969462,source,Bing,regular
3203969463,power,tower,regular
3203969463,source,Bing,regular
3203969464,power,tower,regular
3203969464,source,Bing,regular
3203969465,power,tower,regular
3203969465,source,Bing,regular
3203969466,power,tower,regular
3203969466,source,Bing,regular
3203969467,power,tower,regular
3203969467,source,Bing,regular
3203969468,power,tower,regular
3203969468,source,Bing,regular
3203969469,power,tower,regular
3203969469,source,Bing,regular
3203969470,power,tower,regular
3203969470,source,Bing,regular
3203969471,power,tower,regular
3203969471,source,Bing,regular
3203969472,power,tower,regular
3203969472,source,Bing,regular
3203969473,power,tower,regular
3203969473,source,Bing,regular
3203969474,power,tower,regular
3203969474,source,Bing,regular
3203969475,power,tower,regular
3203969475,source,Bing,regular
3203969476,power,tower,regular
3203969476,source,Bing,regular
3203969477,power,tower,regular
3203969477,source,Bing,regular
3203969478,power,tower,regular
3203969478,source,Bing,regular
3203969479,power,tower,regular
3203969479,source,Bing,regular
3203969480,power,tower,regular
3203969480,source,Bing,regular
3203969481,power,tower,regular
3203969481,source,Bing,regular
3203969482,power,tower,regular
3203969482,source,Bing,regular
3203969483,power,tower,regular
3203969483,source,Bing,regular
3203969484,power,tower,regular
3203969484,source,Bing,regular
3203969485,power,tower,regular
3203969485,source,Bing,regular
3203969486,power,tower,regular
3203969486,source,Bing,regular
3203969487,power,tower,regular
3203969487,source,Bing,regular
3203969488,power,tower,regular
3203969488,source,Bing,regular
3203969489,power,tower,regular
3203969489,source,Bing,regular
3203969490,power,tower,regular
3203969490,source,Bing,regular
3203969491,power,tower,regular
3203969491,source,Bing,regular
3203969492,power,tower,regular
3203969492,source,Bing,regular
3203969493,power,tower,regular
3203969493,source,Bing,regular
3203969494,power,tower,regular
3203969494,source,Bing,regular
3203969495,power,tower,regular
3203969495,source,Bing,regular
3203969496,power,tower,regular
3203969496,source,Bing,regular
3203969497,power,tower,regular
3203969497,source,Bing,regular
3203969498,power,tower,regular
3203969498,source,Bing,regular
3203969499,power,tower,regular
3203969499,source,Bing,regular
3203969500,power,tower,regular
3203969500,source,Bing,regular
3203969501,power,tower,regular
3203969501,source,Bing,regular
3203969502,power,tower,regular
3203969502,source,Bing,regular
3203969503,power,tower,regular
3203969503,source,Bing,regular
3203969504,power,tower,regular
3203969504,source,Bing,regular
3203969505,power,tower,regular
3203969505,source,Bing,regular
3203969506,power,tower,regular
3203969506,source,Bing,regular
3203969507,power,tower,regular
3203969507,source,Bing,regular
3203969508,power,tower,regular
3203969508,source,Bing,regular
3203969509,power,tower,regular
3203969509,source,Bing,regular
3203969510,power,tower,regular
3203969510,source,Bing,regular
3203969511,power,tower,regular
3203969511,source,Bing,regular
3203969512,power,tower,regular
3203969512,source,Bing,regular
3203969513,power,tower,regular
3203969513,source,Bing,regular
3203969514,power,tower,regular
3203969514,source,Bing,regular
3203969515,power,tower,regular
3203969515,source,Bing,regular
3203969516,power,tower,regular
3203969516,source,Bing,regular
3203969517,power,tower,regular
3203969517,source,Bing,regular
3203969518,power,tower,regular
3203969518,source,Bing,regular
3203969519,power,tower,regular
3203969519,source,Bing,regular
3203969520,power,tower,regular
3203969520,source,Bing,regular
3203969521,power,tower,regular
3203969521,source,Bing,regular
3203969522,power,tower,regular
3203969522,source,Bing,regular
3203969523,power,tower,regular
3203969523,source,Bing,regular
3203969524,power,tower,regular
3203969524,source,Bing,regular
3203969529,power,tower,regular
3203969529,source,Bing,regular
3203969530,power,tower,regular
3203969530,source,Bing,regular
3203969531,power,tower,regular
3203969531,source,Bing,regular
3203969532,power,tower,regular
3203969532,source,Bing,regular
3203969533,power,tower,regular
3203969533,source,Bing,regular
3203969534,power,tower,regular
3203969534,source,Bing,regular
3203969535,power,tower,regular
3203969535,source,Bing,regular
3203969536,power,tower,regular
3203969536,source,Bing,regular
3203969537,power,tower,regular
3203969537,source,Bing,regular
3203969539,power,tower,regular
3203969539,source,Bing,regular
3203969540,power,tower,regular
3203969540,source,Bing,regular
3203969541,power,tower,regular
3203969541,source,Bing,regular
3203969542,power,tower,regular
3203969542,source,Bing,regular
3203969543,power,tower,regular
3203969543,source,Bing,regular
3203969544,power,tower,regular
3203969544,source,Bing,regular
3203969545,power,tower,regular
3203969545,source,Bing,regular
3203969546,power,tower,regular
3203969546,source,Bing,regular
3203969561,power,tower,regular
3203969561,source,Bing,regular
3203969562,power,tower,regular
3203969562,source,Bing,regular
3203969563,power,tower,regular
3203969563,source,Bing,regular
3203969564,power,tower,regular
3203969564,source,Bing,regular
3203969565,power,tower,regular
3203969565,source,Bing,regular
3203969566,power,tower,regular
3203969566,source,Bing,regular
3203969567,power,tower,regular
3203969567,source,Bing,regular
3203969568,power,tower,regular
3203969568,source,Bing,regular
3203969569,power,tower,regular
3203969569,source,Bing,regular
3203969570,power,tower,regular
3203969570,source,Bing,regular
3203969571,power,tower,regular
3203969571,source,Bing,regular
3203969572,power,tower,regular
3203969572,source,Bing,regular
3203969573,power,tower,regular
3203969573,source,Bing,regular
3203969574,power,tower,regular
3203969574,source,Bing,regular
3203969575,power,tower,regular
3203969575,source,Bing,regular
3203969576,power,tower,regular
3203969576,source,Bing,regular
3203969577,power,tower,regular
3203969577,source,Bing,regular
3203969578,power,tower,regular
3203969578,source,Bing,regular
3203969579,power,tower,regular
3203969579,source,Bing,regular
3203969581,power,tower,regular
3203969581,source,Bing,regular
3203969661,power,tower,regular
3203969661,source,Bing,regular
3203969662,power,tower,regular
3203969662,source,Bing,regular
3203969663,power,tower,regular
3203969663,source,Bing,regular
3203969664,power,tower,regular
3203969664,source,Bing,regular
3203969665,power,tower,regular
3203969665,source,Bing,regular
3203969666,power,tower,regular
3203969666,source,Bing,regular
3203969667,power,tower,regular
3203969667,source,Bing,regular
3203969668,power,tower,regular
3203969668,source,Bing,regular
3203969669,power,tower,regular
3203969669,source,Bing,regular
3203969670,power,tower,regular
3203969670,source,Bing,regular
3203969671,power,tower,regular
3203969671,source,Bing,regular
3203969672,power,tower,regular
3203969672,source,Bing,regular
3203969673,power,tower,regular
3203969673,source,Bing,regular
3203969674,power,tower,regular
3203969674,source,Bing,regular
3203969675,power,tower,regular
3203969675,source,Bing,regular
3203969676,power,tower,regular
3203969676,source,Bing,regular
3203969677,power,tower,regular
3203969677,source,Bing,regular
3203969678,power,tower,regular
3203969678,source,Bing,regular
3203969679,power,tower,regular
3203969679,source,Bing,regular
3203969680,power,tower,regular
3203969680,source,Bing,regular
3203969681,power,tower,regular
3203969681,source,Bing,regular
3203969682,power,tower,regular
3203969682,source,Bing,regular
3203969683,power,tower,regular
3203969683,source,Bing,regular
3203969684,power,tower,regular
3203969684,source,Bing,regular
3203969687,power,tower,regular
3203969687,source,Bing,regular
3203969761,power,tower,regular
3203969761,source,Bing,regular
3203969762,power,tower,regular
3203969762,source,Bing,regular
3203969763,power,tower,regular
3203969763,source,Bing,regular
3203969764,power,tower,regular
